ent_ip_src,ent_tp_src,ent_tp_dst,ent_packet_type,total_packets,AtkOrNot
0.006091803902250023,0.28821884920803725,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.2890361287896191,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.28740156962645574,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.2890361287896191,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.2890361287896191,0.0,0.0,0.024094536525475753,0
0.006041212217791561,0.28403740000936833,0.0,0.0,0.02401780233271946,0
0.00604780379634277,0.2904456248069184,0.0,0.0,0.024171270718232045,0
0.006091803902250023,0.28658429004487423,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.2821894150668956,0.0,0.0,0.024094536525475753,0
0.00970698064654859,0.2841072364270224,0.5696904600875082,0.561643807000224,0.02440147329650092,0
0.006091803902250023,0.28821884920803725,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.28821884920803725,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.28740156962645574,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.2841324513001294,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.285458533393222,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.2849497308817109,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.28740156962645574,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.28821884920803725,0.0,0.0,0.024094536525475753,0
0.009660217027750256,0.2851272590652067,0.5706278848913544,0.5625884282698139,0.02432473910374463,0
0.006041212217791561,0.28925999976975697,0.0,0.0,0.02401780233271946,0
0.006091803902250023,0.2890361287896191,0.0,0.0,0.024094536525475753,0
0.00604780379634277,0.2879986799527402,0.0,0.0,0.024171270718232045,0
0.006091803902250023,0.28658429004487423,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.28740156962645574,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.2890361287896191,0.0,0.0,0.024094536525475753,0
0.006091803902250023,0.2898534083712006,0.0,0.0,0.024094536525475753,0
0.006041212217791561,0.2876221649295987,0.0,0.0,0.02401780233271946,0
0.006041212217791561,0.2884410823394618,0.0,0.0,0.02401780233271946,0
0.008563435250279626,0.26390803128219303,0.6046185089644346,0.5968729475232896,0.021715776550030694,0
0.0,0.05675672986571843,0.0,0.0,0.003759975445058318,0
0.001291728083481498,0.08434549880567085,0.0,0.0,0.004834254143646409,0
0.001291728083481498,0.08434549880567085,0.0,0.0,0.004834254143646409,0
0.001291728083481498,0.08434549880567085,0.0,0.0,0.004834254143646409,0
0.001291728083481498,0.07942212782047164,0.0,0.0,0.004834254143646409,0
0.001291728083481498,0.08434549880567085,0.0,0.0,0.004834254143646409,0
0.005989566273405542,0.08380298951842452,0.9968336599556286,0.9967420687509115,0.0052179251074278695,0
0.001291728083481498,0.08434549880567085,0.0,0.0,0.004834254143646409,0
