ent_ip_src,total_packets
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9960648861623153,0.6817558299039781
0.9960708967369446,0.6844993141289437
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9994075414221762,0.6886145404663924
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9993648997061529,0.6872427983539094
0.9960648861623153,0.6817558299039781
0.9961110185254055,0.6831275720164609
0.9960708967369446,0.6844993141289437
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9961110185254055,0.6831275720164609
0.9960648861623153,0.6817558299039781
0.9960648861623153,0.6817558299039781
0.9983647919664982,0.6406035665294925
0.9905561667251236,0.3196159122085048
0.9917340375471557,0.3388203017832647
0.9917340375471557,0.3388203017832647
0.9917340375471557,0.3388203017832647
0.9917340375471557,0.3388203017832647
0.9917340375471557,0.3388203017832647
0.9960177924653163,0.345679012345679
0.9917340375471557,0.3388203017832647
0.9917556513751956,0.3401920438957476
0.9917340375471557,0.3388203017832647
0.9917340375471557,0.3388203017832647
0.9917340375471557,0.3388203017832647
0.9917340375471557,0.3388203017832647
0.9917340375471557,0.3388203017832647
0.9917340375471557,0.3388203017832647
0.9917556513751956,0.3401920438957476
0.9959997688076435,0.3443072702331962
0.9917556513751956,0.3401920438957476
0.9941354339834032,0.28532235939643347
0.9917340375471557,0.3388203017832647
0.9917340375471557,0.3388203017832647
0.9917340375471557,0.3388203017832647
0.9959997688076435,0.3443072702331962
0.9917340375471557,0.3388203017832647
0.9917556513751956,0.3401920438957476
0.9917340375471557,0.3388203017832647
0.9917556513751956,0.3401920438957476
0.9959997688076435,0.3443072702331962
0.9917340375471557,0.3388203017832647
0.9917340375471557,0.3388203017832647
1.0,0.41289437585733885
0.9959754485845382,0.4074074074074074
0.9959754485845382,0.4074074074074074
0.9959754485845382,0.4074074074074074
1.0,0.41289437585733885
0.9959754485845382,0.4074074074074074
0.9958413963814956,0.4060356652949246
0.9959754485845382,0.4074074074074074
0.9959754485845382,0.4074074074074074
1.0,0.41289437585733885
0.9959754485845382,0.4074074074074074
0.9958413963814956,0.4060356652949246
0.9959754485845382,0.4074074074074074
1.0,0.41289437585733885
0.9958413963814956,0.4060356652949246
0.9959754485845382,0.4074074074074074
0.9959754485845382,0.4074074074074074
0.9958413963814956,0.4060356652949246
0.9998715155993507,0.411522633744856
0.9959754485845382,0.4074074074074074
0.9958413963814956,0.4060356652949246
0.9959754485845382,0.4074074074074074
0.9959754485845382,0.4074074074074074
0.9959754485845382,0.4074074074074074
1.0,0.41289437585733885
0.9959754485845382,0.4074074074074074
0.9958413963814956,0.4060356652949246
0.9959754485845382,0.4074074074074074
0.9959754485845382,0.4074074074074074
0.9959754485845382,0.4074074074074074
0.9997445570027411,0.4101508916323731
0.9938828538777761,0.47462277091906724
0.993888697310834,0.47599451303155005
0.9938828538777761,0.47462277091906724
0.9977416741700467,0.48010973936899864
0.993888697310834,0.47599451303155005
0.9938828538777761,0.47462277091906724
0.9938828538777761,0.47462277091906724
0.9938828538777761,0.47462277091906724
0.993888697310834,0.47599451303155005
0.9977416741700467,0.48010973936899864
0.9938828538777761,0.47462277091906724
0.9938828538777761,0.47462277091906724
0.993888697310834,0.47599451303155005
0.9938828538777761,0.47462277091906724
0.9938828538777761,0.47462277091906724
0.997743512907247,0.48148148148148145
0.9938828538777761,0.47462277091906724
0.9938787680100073,0.4732510288065844
0.9938787680100073,0.4732510288065844
0.993888697310834,0.47599451303155005
0.9938828538777761,0.47462277091906724
0.9938828538777761,0.47462277091906724
0.9977416741700467,0.48010973936899864
0.9938828538777761,0.47462277091906724
0.993888697310834,0.47599451303155005
0.9938828538777761,0.47462277091906724
0.9938828538777761,0.47462277091906724
0.993888697310834,0.47599451303155005
0.9977416741700467,0.48010973936899864
0.9938828538777761,0.47462277091906724
0.9938828538777761,0.47462277091906724
0.9923534069075041,0.3058984910836763
0.99169880466465,0.252400548696845
0.9959648787242845,0.5432098765432098
0.9995432612627054,0.5473251028806584
0.9959648787242845,0.5432098765432098
0.9958933083675857,0.541838134430727
0.9959648787242845,0.5432098765432098
0.9959648787242845,0.5432098765432098
0.9958933083675857,0.541838134430727
0.9996104274360004,0.5486968449931413
0.9958933083675857,0.541838134430727
0.9959648787242845,0.5432098765432098
0.9958933083675857,0.541838134430727
0.9959648787242845,0.5432098765432098
0.9959648787242845,0.5432098765432098
0.9995432612627054,0.5473251028806584
0.9959648787242845,0.5432098765432098
0.9959648787242845,0.5432098765432098
0.9958933083675857,0.541838134430727
0.9959648787242845,0.5432098765432098
0.9959648787242845,0.5432098765432098
0.9995432612627054,0.5473251028806584
0.9955508983782653,0.5349794238683128
0.9958933083675857,0.541838134430727
0.9958933083675857,0.541838134430727
0.9959648787242845,0.5432098765432098
0.9959648787242845,0.5432098765432098
0.9995432612627054,0.5473251028806584
0.9959648787242845,0.5432098765432098
0.9959648787242845,0.5432098765432098
0.9959648787242845,0.5432098765432098
0.9958933083675857,0.541838134430727
0.9996104274360004,0.5486968449931413
0.9947659273139977,0.6104252400548696
0.9982477221747174,0.6159122085048011
0.9947659273139977,0.6104252400548696
0.9947656967371924,0.6090534979423868
0.9947659273139977,0.6104252400548696
0.9947659273139977,0.6104252400548696
0.9947659273139977,0.6104252400548696
0.9982477221747174,0.6159122085048011
0.9947659273139977,0.6104252400548696
0.9946431551429715,0.6090534979423868
0.9947659273139977,0.6104252400548696
0.9947656967371924,0.6090534979423868
0.9981294916725821,0.6145404663923183
0.9947659273139977,0.6104252400548696
0.9947659273139977,0.6104252400548696
0.9947656967371924,0.6090534979423868
