IP_source,destination_port,sum_ip
14.171.220.35,2.584962500721156,6
42.112.147.42,1.584962500721156,3
42.114.40.33,0.0,1
42.114.40.46,0.0,1
69.162.124.232,2.0,4
116.107.159.221,2.807354922057604,7
116.110.14.244,2.0,4
118.70.104.224,0.0,1
118.71.142.222,1.0,2
171.232.27.113,0.0,1
180.93.160.75,3.0,8
207.46.13.183,0.0,1
14.170.168.38,0.0,1
42.112.147.42,1.0,2
42.114.40.33,1.0,2
42.114.40.46,0.0,1
66.249.71.152,0.0,1
66.249.77.21,0.0,1
118.70.104.224,0.0,1
118.71.142.222,0.0,1
14.170.168.38,2.321928094887362,5
14.171.220.35,2.807354922057604,7
115.77.114.196,0.0,1
123.27.230.225,2.807354922057604,7
8.29.198.25,0.0,1
14.177.239.247,1.584962500721156,3
42.112.41.68,1.0,2
66.249.71.158,0.0,1
115.77.114.196,2.807354922057604,7
116.107.159.221,0.0,1
118.70.133.130,1.0,2
14.171.220.35,3.0,8
113.161.128.162,0.0,1
123.27.230.225,2.807354922057604,7
168.235.198.234,0.0,1
27.2.96.175,2.0,4
58.187.84.46,0.0,1
118.70.133.130,0.0,1
168.235.198.234,3.459431618637298,11
171.232.27.113,0.0,1
14.171.220.35,0.0,1
58.187.84.46,2.321928094887362,5
14.171.220.35,2.584962500721156,6
14.177.186.206,2.807354922057604,7
116.110.14.244,2.0,4
14.171.220.35,2.321928094887362,5
14.177.186.206,2.584962500721156,6
27.2.96.175,0.0,1
216.244.66.239,0.0,1
27.2.96.175,1.584962500721156,3
66.249.71.153,0.0,1
66.249.77.21,0.0,1
115.77.114.196,2.0,4
14.171.220.35,0.0,1
27.2.96.175,2.0,4
66.249.77.17,0.0,1
66.249.77.19,0.0,1
66.249.79.181,0.0,1
66.249.79.184,0.0,1
207.46.13.181,0.0,1
14.171.220.35,2.321928094887362,5
14.177.186.206,2.584962500721156,6
42.112.183.126,2.584962500721156,6
115.77.114.196,0.0,1
14.175.158.241,0.0,1
27.2.96.175,1.584962500721156,3
27.2.126.210,0.0,1
42.112.183.126,1.0,2
42.118.27.238,0.0,1
115.77.114.196,2.0,4
116.107.159.221,2.807354922057604,7
116.110.14.244,2.0,4
14.170.168.38,0.0,1
199.30.24.81,0.0,1
14.177.186.206,2.584962500721156,6
100.105.18.159,1.0,2
118.70.133.130,0.0,1
168.235.198.234,3.584962500721156,12
14.171.220.35,2.584962500721156,6
27.2.126.210,3.0,8
100.105.18.159,2.321928094887362,5
171.232.27.113,0.0,1
199.30.24.81,0.0,1
27.67.6.197,3.0,8
42.112.183.126,0.0,1
69.162.124.229,1.0,2
100.105.18.159,2.807354922057604,7
115.77.114.196,0.0,1
14.171.220.35,2.584962500721156,6
69.162.124.229,1.0,2
113.161.128.162,0.0,1
14.177.186.206,0.0,1
115.77.114.196,2.0,4
168.235.198.234,1.0,2
199.30.24.81,0.0,1
8.29.198.27,0.0,1
14.177.186.206,0.0,1
42.112.183.126,1.584962500721156,3
116.110.14.244,2.0,4
118.70.133.130,0.0,1
168.235.198.234,3.459431618637298,11
141.0.14.189,0.0,1
171.232.27.113,0.0,1
115.77.114.196,0.0,1
42.112.183.126,2.0,4
115.77.114.196,1.584962500721156,3
171.231.179.40,0.0,1
113.175.136.111,2.584962500721156,6
116.110.14.244,2.0,4
168.235.198.234,2.0,4
171.228.141.236,1.0,2
171.231.179.40,2.321928094887362,5
42.112.41.68,0.0,1
66.249.71.152,0.0,1
116.110.14.244,2.0,4
168.235.198.234,3.0,8
14.177.186.206,2.321928094887362,5
42.112.183.126,0.0,1
66.249.71.153,0.0,1
115.77.114.196,2.0,4
117.7.94.83,2.807354922057604,7
27.3.128.136,0.0,1
42.112.183.126,3.459431618637298,11
116.110.14.244,2.0,4
171.231.179.40,2.807354922057604,7
14.185.77.174,0.0,1
66.249.82.216,1.584962500721156,3
66.249.82.217,0.0,1
66.249.82.218,2.0,4
14.177.186.206,2.584962500721156,6
14.185.77.174,2.321928094887362,5
66.249.82.217,1.0,2
66.249.82.218,0.0,1
117.7.94.83,2.584962500721156,6
123.27.230.225,3.0,8
171.231.179.40,2.584962500721156,6
171.232.27.113,0.0,1
171.255.139.58,2.584962500721156,6
207.46.13.181,0.0,1
14.177.186.206,2.807354922057604,7
42.112.183.126,1.584962500721156,3
123.27.230.225,2.584962500721156,6
171.231.179.40,1.0,2
171.247.252.104,2.0,4
171.248.191.169,2.584962500721156,6
14.177.186.206,2.321928094887362,5
72.14.199.93,0.0,1
72.14.199.94,0.0,1
171.234.81.72,0.0,1
27.72.133.48,0.0,1
117.7.94.83,2.807354922057604,7
171.231.179.40,3.584962500721156,12
171.234.81.72,2.321928094887362,5
207.46.13.183,0.0,1
14.177.186.206,0.0,1
27.72.133.48,0.0,1
171.224.249.203,2.584962500721156,6
171.231.179.40,1.0,2
171.255.139.58,0.0,1
14.177.186.206,1.0,2
171.231.179.40,0.0,1
171.232.27.113,0.0,1
14.177.186.206,0.0,1
42.112.183.126,0.0,1
66.249.71.154,0.0,1
171.231.179.40,2.321928094887362,5
171.248.191.169,0.0,1
14.177.186.206,0.0,1
42.112.183.126,2.0,4
171.255.139.58,1.0,2
14.177.186.206,2.584962500721156,6
66.249.71.153,0.0,1
66.249.82.220,0.0,1
66.249.82.222,0.0,1
171.231.179.40,2.584962500721156,6
171.248.191.169,0.0,1
199.30.24.52,0.0,1
199.30.24.191,0.0,1
14.177.186.206,0.0,1
42.118.244.167,0.0,1
66.249.82.220,3.584962500721156,12
66.249.82.221,1.584962500721156,3
66.249.82.222,1.0,2
69.162.124.229,2.0,4
171.253.18.180,2.584962500721156,6
8.29.198.27,0.0,1
14.177.186.206,0.0,1
42.118.244.167,2.0,4
66.249.82.216,2.0,4
66.249.82.217,3.169925001442312,9
66.249.82.218,2.321928094887362,5
171.248.191.169,0.0,1
171.253.18.180,2.584962500721156,6
42.118.244.167,0.6500224216483541,6
42.118.244.167,1.0,2
113.175.89.250,0.0,1
171.248.191.169,0.0,1
113.175.40.122,1.584962500721156,3
113.175.89.250,2.0,4
171.248.191.169,0.0,1
66.249.82.80,1.0,2
66.249.82.82,2.321928094887362,5
66.249.82.84,2.807354922057604,7
113.175.40.122,1.584962500721156,3
113.175.89.250,2.0,4
14.185.116.184,2.321928094887362,5
14.233.97.13,2.5216406363433186,7
66.249.71.154,0.0,1
66.249.82.80,2.584962500721156,6
66.249.82.216,0.0,1
171.232.27.113,0.0,1
171.248.191.169,0.0,1
14.177.186.206,2.584962500721156,6
14.233.97.13,2.584962500721156,6
66.249.82.216,2.584962500721156,6
66.249.82.217,2.0,4
66.249.82.218,2.0,4
113.185.25.221,0.0,1
116.96.171.105,2.0,4
66.249.71.156,0.0,1
66.249.82.82,0.0,1
100.99.107.12,2.807354922057604,7
113.174.197.215,2.584962500721156,6
113.185.25.221,1.584962500721156,3
171.248.191.169,0.0,1
14.185.116.184,1.0,2
42.112.183.126,0.0,1
66.249.82.216,0.0,1
66.249.82.217,2.0,4
66.249.82.218,1.584962500721156,3
113.174.197.215,2.584962500721156,6
171.248.191.169,0.0,1
171.253.18.180,2.584962500721156,6
171.255.139.58,0.0,1
171.248.191.169,0.0,1
14.233.97.13,2.584962500721156,6
42.118.83.71,0.0,1
66.249.82.80,2.0,4
66.249.82.82,0.0,1
69.162.124.232,2.0,4
171.232.27.113,0.0,1
42.112.183.126,0.0,1
42.118.83.71,1.584962500721156,3
116.96.171.105,0.0,1
14.177.186.206,2.584962500721156,6
42.118.83.71,2.0,4
66.249.82.220,2.321928094887362,5
66.249.82.221,2.0,4
66.249.82.222,3.321928094887362,10
113.174.197.215,2.584962500721156,6
116.96.171.105,1.584962500721156,3
192.168.2.11,0.0,1
42.112.130.232,0.0,1
100.93.80.204,0.0,1
114.80.114.81,0.0,1
117.0.36.12,3.906890595608518,15
118.70.62.253,2.321928094887362,5
192.168.2.11,1.0,2
203.113.152.125,2.0,4
100.93.80.204,1.584962500721156,3
113.23.56.170,0.0,1
113.175.40.122,1.584962500721156,3
113.175.89.250,2.0,4
192.168.2.11,1.584962500721156,3
42.112.183.126,2.807354922057604,7
42.118.83.71,2.0,4
113.23.56.170,1.584962500721156,3
14.177.186.206,2.584962500721156,6
42.112.183.126,0.0,1
66.249.79.164,0.0,1
113.23.56.170,0.0,1
66.249.82.222,0.0,1
100.93.80.204,2.0,4
113.174.197.215,0.0,1
42.118.83.71,2.0,4
66.249.82.220,2.321928094887362,5
66.249.82.221,2.321928094887362,5
66.249.82.222,0.0,1
113.174.197.215,2.321928094887362,5
118.70.62.253,2.321928094887362,5
171.232.27.113,0.0,1
14.177.186.206,2.584962500721156,6
42.118.83.71,0.0,1
27.66.140.189,3.0,8
27.67.132.43,0.0,1
42.118.83.71,1.584962500721156,3
66.249.82.221,0.0,1
100.93.80.204,2.0,4
171.233.49.16,2.584962500721156,6
27.66.140.189,0.0,1
27.67.132.43,0.0,1
171.233.49.16,0.0,1
216.244.66.250,0.0,1
14.177.186.206,0.0,1
27.66.140.189,2.2516291673878226,6
42.112.132.146,1.0,2
100.93.80.204,1.0,2
113.175.136.111,3.7004397181410926,13
116.107.140.101,3.169925001442312,9
207.46.13.183,0.0,1
216.244.66.250,2.807354922057604,7
14.177.186.206,2.321928094887362,5
42.112.132.146,1.0,2
68.180.228.185,0.0,1
113.175.40.122,1.0,2
113.175.89.250,2.0,4
113.175.136.111,1.0,2
216.244.66.239,0.0,1
113.175.40.122,0.0,1
113.175.136.111,2.0,4
171.232.27.113,0.0,1
58.187.69.179,0.0,1
100.93.80.204,2.584962500721156,6
113.175.40.122,1.0,2
113.175.89.250,1.584962500721156,3
123.26.26.107,2.584962500721156,6
42.118.83.71,2.0,4
58.187.69.179,2.0,4
69.162.124.229,2.0,4
70.213.6.9,1.584962500721156,3
100.93.80.204,1.0,2
123.26.26.107,0.0,1
42.112.132.146,1.0,2
66.249.82.216,1.0,2
66.249.82.217,1.584962500721156,3
70.213.6.9,0.0,1
123.26.26.107,1.0,2
171.253.18.180,2.584962500721156,6
222.255.213.99,2.807354922057604,7
42.118.83.71,2.0,4
66.249.82.218,1.0,2
113.175.40.122,1.0,2
113.175.89.250,2.0,4
116.96.171.105,1.0,2
14.163.68.84,3.169925001442312,9
27.66.140.189,1.0,2
66.249.82.220,2.0,4
66.249.82.221,2.584962500721156,6
66.249.82.222,0.0,1
100.93.80.204,2.0,4
113.175.136.111,1.0,2
116.96.171.105,1.0,2
171.253.18.180,2.584962500721156,6
222.255.213.99,2.807354922057604,7
14.163.68.84,2.584962500721156,6
14.177.186.206,2.584962500721156,6
27.66.140.189,2.807354922057604,7
42.118.83.71,2.0,4
66.249.79.140,0.0,1
66.249.82.216,0.0,1
66.249.82.217,2.0,4
113.175.136.111,2.0,4
42.112.132.146,0.0,1
66.249.82.216,1.0,2
66.249.82.218,0.0,1
70.213.6.9,0.0,1
116.96.171.105,2.0,4
14.177.186.206,2.321928094887362,5
42.112.132.146,2.0,4
70.213.6.9,1.584962500721156,3
100.93.80.204,0.0,1
113.175.40.122,1.584962500721156,3
113.175.89.250,2.0,4
113.175.136.111,2.584962500721156,6
123.26.26.107,2.584962500721156,6
171.247.13.53,2.0,4
66.249.82.218,0.0,1
66.249.82.220,1.0,2
66.249.82.221,1.584962500721156,3
66.249.82.222,1.0,2
100.93.80.204,1.5,4
171.253.18.180,2.584962500721156,6
14.163.68.84,2.584962500721156,6
66.249.82.218,1.0,2
123.26.26.107,2.584962500721156,6
171.226.111.235,1.0,2
171.232.27.113,0.0,1
14.177.186.206,3.584962500721156,12
27.66.140.189,2.5,8
66.249.71.157,0.0,1
123.18.163.144,2.807354922057604,7
123.26.26.107,0.0,1
171.226.111.235,2.0,4
42.112.132.146,2.0,4
66.249.82.218,1.0,2
113.185.22.50,1.0,2
113.185.26.135,1.0,2
203.113.152.125,1.0,2
222.255.213.99,1.0,2
42.116.236.62,3.0,8
101.226.68.200,0.9182958340544896,3
101.226.69.246,0.9182958340544896,3
113.175.136.111,2.584962500721156,6
140.207.124.105,0.0,1
180.163.2.118,1.0,2
203.113.152.125,0.0,2
222.255.213.99,0.0,1
14.177.186.206,0.0,1
27.66.140.189,2.807354922057604,7
66.249.82.217,0.0,1
100.93.80.204,1.584962500721156,3
101.226.65.107,1.0,2
113.175.136.111,2.584962500721156,6
123.26.26.107,0.0,1
180.153.160.24,1.0,2
222.255.213.99,1.584962500721156,3
14.177.186.206,2.321928094887362,5
66.249.82.220,1.0,2
66.249.82.221,0.0,1
66.249.82.222,0.0,1
123.26.26.107,2.584962500721156,6
123.28.226.15,2.725480556997868,9
171.232.27.113,0.0,1
171.247.13.53,2.0,4
203.113.152.125,0.0,1
222.255.213.99,2.584962500721156,6
14.177.186.206,0.0,1
113.175.40.122,2.0,4
113.175.89.250,1.584962500721156,3
115.77.134.187,3.169925001442312,9
222.255.213.99,2.807354922057604,7
27.66.140.189,3.0,8
100.69.85.43,2.807354922057604,7
113.175.136.111,0.0,1
115.77.134.187,2.807354922057604,7
116.96.171.105,2.0,4
222.255.213.99,2.321928094887362,5
14.177.186.206,1.0,2
27.66.140.189,2.0,4
42.112.132.146,0.0,1
66.249.82.220,0.0,1
100.69.85.43,2.584962500721156,6
113.175.136.111,2.321928094887362,5
123.18.163.144,2.807354922057604,7
123.26.26.107,2.0,4
66.249.71.157,0.0,1
66.249.82.80,0.0,1
66.249.82.216,2.0,4
66.249.82.217,1.0,2
66.249.82.218,0.0,1
100.69.85.43,0.0,1
115.77.134.187,2.807354922057604,7
123.26.26.107,1.9502120649147465,7
171.253.18.180,2.584962500721156,6
66.249.82.80,2.807354922057604,7
66.249.82.82,2.321928094887362,5
66.249.82.84,2.807354922057604,7
66.249.82.220,1.0,2
66.249.82.221,1.0,2
66.249.82.222,1.584962500721156,3
101.226.65.108,1.0,2
113.175.136.111,0.0,1
113.185.22.50,0.0,1
113.185.26.135,1.584962500721156,3
118.71.48.254,2.584962500721156,6
123.18.163.144,0.0,1
123.26.26.107,0.0,1
171.233.163.225,2.584962500721156,6
171.253.18.180,2.584962500721156,6
207.46.13.184,0.0,1
113.175.136.111,2.321928094887362,5
113.185.22.50,0.0,1
115.77.134.187,0.0,1
118.71.48.254,0.0,1
123.26.26.107,2.807354922057604,7
180.163.2.118,0.0,1
8.29.198.27,0.0,1
66.249.82.216,1.0,2
66.249.82.217,1.584962500721156,3
66.249.82.218,1.0,2
66.249.82.220,1.0,2
66.249.82.221,2.584962500721156,6
66.249.82.222,2.0,4
115.77.134.187,0.0,1
118.71.48.254,2.584962500721156,6
123.18.163.144,2.521640636343318,7
123.25.71.168,0.0,1
123.26.26.107,2.584962500721156,6
171.233.163.225,2.584962500721156,6
171.253.18.180,2.584962500721156,6
14.177.186.206,2.807354922057604,7
27.2.96.175,2.0,4
66.249.82.80,1.0,2
66.249.82.82,2.0,4
66.249.82.84,0.0,1
101.226.65.105,0.0,1
113.175.136.111,0.0,1
116.104.80.62,2.584962500721156,6
123.25.71.168,2.321928094887362,5
123.26.26.107,0.0,1
69.162.124.229,1.0,2
113.175.136.111,2.0,4
14.177.186.206,0.0,1
42.112.132.146,0.0,1
66.249.71.156,0.0,1
66.249.71.157,0.0,1
66.249.79.164,0.0,1
66.249.82.216,0.0,1
69.162.124.229,1.0,2
171.232.27.113,0.0,1
42.112.132.146,2.0,4
66.249.82.216,2.321928094887362,5
66.249.82.217,2.584962500721156,6
66.249.82.218,2.0,4
113.175.228.180,2.321928094887362,5
123.18.163.144,2.584962500721156,6
123.25.71.168,2.584962500721156,6
123.26.26.107,2.807354922057604,7
27.2.96.175,2.0,4
66.249.77.19,0.0,1
101.226.65.105,0.0,1
113.175.40.122,0.0,1
113.175.89.250,0.0,1
113.175.228.180,0.0,1
113.188.164.167,1.0,2
180.153.205.253,0.0,1
113.175.40.122,1.584962500721156,3
113.175.89.250,1.0,2
113.175.136.111,2.584962500721156,6
113.188.164.167,2.807354922057604,7
115.77.120.130,1.584962500721156,3
180.153.205.253,0.0,1
66.249.82.220,2.584962500721156,6
66.249.82.221,2.321928094887362,5
66.249.82.222,2.0,4
100.69.85.43,2.321928094887362,5
113.181.207.31,2.321928094887362,5
114.136.130.104,0.0,1
115.77.120.130,2.321928094887362,5
115.77.134.187,2.807354922057604,7
118.71.222.103,0.0,1
123.25.71.168,2.584962500721156,6
14.177.186.206,0.0,1
66.249.82.221,1.584962500721156,3
66.249.82.222,1.584962500721156,3
113.175.40.122,1.584962500721156,3
113.175.89.250,1.584962500721156,3
113.181.207.31,1.0,2
114.136.130.104,2.584962500721156,6
123.18.163.144,1.0,2
14.177.186.206,2.321928094887362,5
66.249.82.80,0.0,1
66.249.82.82,1.0,2
66.249.82.84,1.584962500721156,3
112.197.106.135,3.0,8
113.175.40.122,0.0,1
113.181.207.31,2.807354922057604,7
123.18.163.144,3.0,8
123.26.26.107,2.807354922057604,7
171.232.27.113,0.0,1
171.233.163.225,2.584962500721156,6
61.151.226.202,0.0,1
100.69.85.43,2.321928094887362,5
101.226.65.104,0.0,1
113.175.40.122,2.0,4
113.175.89.250,1.0,2
114.136.130.104,2.807354922057604,7
115.77.120.130,0.0,1
115.77.134.187,2.807354922057604,7
123.30.184.67,0.0,1
207.46.13.184,0.0,1
27.2.96.175,2.0,4
61.151.226.202,0.0,1
70.213.6.9,2.0,4
100.69.85.43,1.0,2
101.226.65.104,0.0,1
112.197.106.135,2.807354922057604,7
113.175.40.122,0.0,1
113.175.228.180,1.0,2
14.177.186.206,2.584962500721156,6
27.2.96.175,2.0,4
58.187.69.179,0.0,1
113.175.228.180,2.0,4
115.77.134.187,2.807354922057604,7
116.96.171.105,2.0,4
180.153.214.190,0.9182958340544896,3
27.70.192.13,1.0,2
58.187.69.179,2.321928094887362,5
66.249.82.220,1.0,2
66.249.82.221,2.0,4
115.77.134.187,0.0,1
123.18.163.144,2.807354922057604,7
171.233.163.225,2.584962500721156,6
27.70.192.13,2.584962500721156,6
58.187.69.179,0.0,1
66.249.82.221,1.0,2
66.249.82.222,1.0,2
69.162.124.232,1.584962500721156,3
112.197.106.135,2.807354922057604,7
114.136.130.104,2.584962500721156,6
123.26.26.107,2.807354922057604,7
14.177.186.206,0.0,1
69.162.124.232,0.0,1
113.175.40.122,1.584962500721156,3
113.175.89.250,1.584962500721156,3
113.175.228.180,0.0,1
114.136.130.104,0.0,1
171.232.108.202,2.0,4
180.153.206.17,0.0,1
66.249.82.220,1.0,2
66.249.82.221,0.0,1
70.213.6.9,2.0,4
113.175.40.122,0.0,1
113.175.228.180,2.321928094887362,5
113.188.164.167,1.584962500721156,3
115.77.120.130,2.321928094887362,5
116.111.221.155,4.0,16
171.233.163.225,2.584962500721156,6
180.153.206.17,0.0,1
115.77.120.130,0.0,1
116.96.171.105,1.0,2
123.18.163.144,3.0,8
14.177.186.206,2.0,4
58.187.69.179,1.0,2
66.249.82.222,0.0,1
114.136.130.104,2.807354922057604,7
116.96.171.105,1.0,2
116.111.221.155,3.906890595608518,15
180.163.2.116,0.0,1
27.67.14.114,0.0,1
42.118.244.167,2.0,12
66.249.82.80,1.0,2
66.249.82.82,0.0,1
66.249.82.84,0.0,1
66.249.82.216,3.321928094887362,10
66.249.82.217,3.0,8
66.249.82.218,3.321928094887362,10
113.175.40.122,1.584962500721156,3
113.175.89.250,1.584962500721156,3
113.181.207.31,2.807354922057604,7
171.233.163.225,2.584962500721156,6
180.163.2.116,0.0,1
14.177.186.206,2.584962500721156,6
27.67.14.114,2.807354922057604,7
42.115.233.198,2.584962500721156,6
66.249.82.80,2.321928094887362,5
66.249.82.82,1.584962500721156,3
66.249.82.84,2.807354922057604,7
66.249.82.221,1.0,2
70.213.6.9,2.0,4
100.69.85.43,2.584962500721156,6
113.184.85.241,1.584962500721156,3
171.253.18.180,3.584962500721156,12
14.163.24.196,0.0,1
27.67.14.114,2.584962500721156,6
42.115.233.198,2.584962500721156,6
66.249.82.220,3.169925001442312,9
66.249.82.221,1.584962500721156,3
66.249.82.222,2.321928094887362,5
113.175.228.180,2.584962500721156,6
113.184.85.241,2.128085278891394,7
171.232.27.113,0.0,1
14.163.24.196,2.321928094887362,5
14.177.186.206,2.807354922057604,7
27.70.192.13,2.321928094887362,5
113.175.89.250,0.0,1
113.184.85.241,2.584962500721156,6
123.26.26.107,2.584962500721156,6
27.70.192.13,1.0,2
123.26.26.107,0.0,1
171.232.108.202,2.0,4
171.233.163.225,0.0,1
14.177.186.206,0.0,1
27.67.14.114,2.807354922057604,7
27.70.192.13,2.584962500721156,6
66.249.82.220,1.584962500721156,3
66.249.82.221,0.0,1
100.69.85.43,2.807354922057604,7
171.233.163.225,2.321928094887362,5
14.177.186.206,3.0,8
27.67.14.114,2.0,4
27.70.192.13,0.0,1
113.175.228.180,0.0,1
27.67.14.114,1.0,2
113.175.228.180,2.321928094887362,5
171.232.27.113,0.0,1
66.249.82.221,0.0,1
70.213.6.9,1.0,2
115.77.120.130,2.584962500721156,6
27.67.14.114,2.584962500721156,6
42.115.233.198,2.584962500721156,6
66.249.82.220,2.0,4
66.249.82.221,1.584962500721156,3
70.213.6.9,1.0,2
171.226.140.103,2.584962500721156,6
171.232.108.202,0.0,1
66.249.82.218,0.0,1
113.175.40.122,1.584962500721156,3
113.175.89.250,1.584962500721156,3
171.232.108.202,1.584962500721156,3
27.67.14.114,2.807354922057604,7
66.249.82.216,2.321928094887362,5
66.249.82.217,1.0,2
66.249.82.218,2.0,4
171.233.163.225,2.584962500721156,6
14.165.141.147,2.0,4
27.67.14.114,2.321928094887362,5
66.249.71.152,0.0,1
66.249.71.153,0.0,1
66.249.71.154,0.0,1
66.249.79.144,0.0,1
66.249.82.220,3.321928094887362,10
66.249.82.222,0.0,1
123.26.26.107,2.807354922057604,7
66.249.79.136,0.0,1
100.69.85.43,2.584962500721156,6
113.175.40.122,1.584962500721156,3
113.175.89.250,2.0,4
113.184.85.241,0.0,1
115.77.120.130,2.584962500721156,6
123.26.26.107,2.807354922057604,7
69.162.124.229,2.0,4
70.213.6.9,2.0,4
113.184.85.241,2.584962500721156,6
116.111.221.155,2.0,4
123.26.26.107,1.0,2
27.67.14.114,2.584962500721156,6
113.186.166.130,0.0,1
116.111.221.155,3.0,8
123.26.26.107,2.321928094887362,5
171.233.163.225,4.523561956057013,23
171.246.133.128,1.0,2
66.249.71.158,0.0,1
113.175.40.122,2.0,4
113.175.89.250,1.584962500721156,3
113.184.85.241,2.584962500721156,6
113.186.166.130,2.807354922057604,7
123.26.26.107,0.0,1
171.232.108.202,2.0,4
14.185.150.102,3.169925001442312,9
27.67.14.114,2.584962500721156,6
66.249.82.220,0.0,1
113.177.76.49,2.0,4
117.7.253.119,0.0,1
42.115.233.198,2.584962500721156,6
66.249.82.220,0.0,1
66.249.82.221,1.584962500721156,3
66.249.82.222,0.0,1
113.186.166.130,2.807354922057604,7
115.77.120.130,2.584962500721156,6
116.118.80.230,3.169925001442312,9
117.7.253.119,2.321928094887362,5
123.26.26.107,0.0,1
171.232.27.113,0.0,1
171.246.133.128,1.0,2
14.185.150.102,2.807354922057604,7
66.249.82.222,2.0,4
113.177.76.49,0.0,1
113.184.85.241,3.321928094887362,10
123.20.163.66,3.0,8
123.26.26.107,0.9182958340544896,3
27.67.14.114,0.0,1
42.114.81.10,2.807354922057604,7
113.177.76.49,1.584962500721156,3
113.184.85.241,2.584962500721156,6
113.186.166.130,2.807354922057604,7
117.7.253.119,2.321928094887362,5
123.20.163.66,0.0,1
123.26.26.107,2.807354922057604,7
14.185.150.102,2.807354922057604,7
27.67.14.114,3.459431618637298,11
66.249.71.156,0.0,1
66.249.71.157,0.0,1
70.213.6.9,2.0,4
113.175.89.250,0.0,1
115.77.120.130,2.584962500721156,6
117.7.253.119,0.0,1
123.26.26.107,0.0,1
42.114.81.10,0.0,1
70.213.6.9,0.0,1
115.77.120.130,3.169925001442312,9
116.96.243.165,0.0,1
42.114.81.10,2.584962500721156,6
70.213.6.9,1.584962500721156,3
116.118.80.230,0.0,1
171.232.27.113,0.0,1
116.118.80.230,2.807354922057604,7
123.25.71.168,0.0,1
171.232.108.202,2.0,4
66.249.79.160,0.0,1
66.249.82.216,1.584962500721156,3
66.249.82.217,1.584962500721156,3
66.249.82.218,1.0,2
117.7.253.119,2.321928094887362,5
123.25.71.168,2.321928094887362,5
123.26.26.107,2.584962500721156,6
180.76.15.18,0.0,1
66.249.82.217,0.0,1
113.186.166.130,3.0,8
117.7.253.119,0.0,1
171.246.133.128,1.0,2
66.249.82.216,0.0,1
100.101.202.254,1.0,2
113.186.166.130,2.321928094887362,5
171.232.108.202,2.0,4
14.163.254.7,0.0,1
66.249.82.216,0.0,1
14.163.254.7,3.169925001442312,9
27.64.63.172,2.584962500721156,6
27.64.63.172,1.0,2
27.67.14.114,2.584962500721156,6
66.249.71.156,0.0,1
66.249.71.157,0.0,1
113.184.85.241,0.0,1
171.224.84.67,0.0,1
216.244.66.250,0.0,1
113.184.85.241,2.321928094887362,5
114.136.130.104,2.807354922057604,7
171.224.84.67,2.807354922057604,7
216.244.66.250,0.0,1
123.26.26.107,2.807354922057604,7
168.235.205.45,1.584962500721156,3
171.224.84.67,0.0,1
27.64.63.172,1.584962500721156,3
66.249.79.160,0.0,1
100.101.202.254,1.0,2
113.169.37.240,2.807354922057604,7
168.235.205.45,3.321928094887362,10
171.232.27.113,0.0,1
216.244.66.250,0.0,1
113.184.85.241,0.0,1
114.136.130.104,2.807354922057604,7
116.96.243.165,0.0,1
116.103.72.81,3.0,8
216.244.66.250,0.0,1
113.184.85.241,3.0,8
116.96.243.165,0.0,1
123.26.26.107,1.0,2
27.64.63.172,2.0,4
100.101.202.254,1.0,2
123.26.26.107,2.321928094887362,5
180.76.15.22,0.0,1
27.64.63.172,1.0,2
69.162.124.229,0.0,1
171.224.84.67,2.584962500721156,6
14.185.150.102,2.807354922057604,7
66.249.71.157,0.0,1
69.162.124.229,1.584962500721156,3
113.169.37.240,2.807354922057604,7
113.185.9.124,0.0,1
123.26.26.107,2.807354922057604,7
171.224.84.67,0.0,1
171.232.27.113,0.0,1
70.213.6.9,1.0,2
112.197.106.135,2.584962500721156,6
113.185.9.124,3.0,8
27.64.63.172,0.0,1
70.213.6.9,1.584962500721156,3
113.163.70.253,2.584962500721156,6
113.185.9.124,2.807354922057604,7
116.96.243.165,1.0,2
123.26.26.107,2.584962500721156,6
66.249.82.80,0.0,1
66.249.82.82,1.0,2
66.249.82.84,0.0,1
14.185.150.102,2.807354922057604,7
66.249.82.80,2.321928094887362,5
66.249.82.82,2.0,4
66.249.82.84,3.0,8
100.101.196.220,2.584962500721156,6
117.7.253.119,0.0,1
171.233.49.16,0.0,1
115.77.134.187,1.0,2
117.7.253.119,0.0,1
164.132.161.75,0.0,1
171.232.108.202,1.5487949406953985,8
171.233.49.16,2.584962500721156,6
66.249.82.220,2.0,4
66.249.82.221,3.0,8
66.249.82.222,2.321928094887362,5
70.213.6.9,1.0,2
100.101.196.220,2.584962500721156,6
113.183.209.173,1.0,2
115.77.134.187,2.321928094887362,5
70.213.6.9,1.0,2
113.183.209.173,2.0,4
123.25.71.168,2.584962500721156,6
123.26.26.107,2.584962500721156,6
171.232.108.202,0.0,1
116.103.72.81,0.0,1
117.7.253.119,1.0,2
123.26.26.107,0.0,1
171.232.108.202,2.321928094887362,5
14.161.211.36,2.584962500721156,6
66.249.82.216,1.0,2
66.249.82.217,0.0,1
66.249.82.218,1.584962500721156,3
113.183.209.173,1.584962500721156,3
113.185.9.124,2.75,8
116.103.72.81,3.459431618637298,11
117.7.253.119,2.321928094887362,5
222.252.76.249,1.0,2
42.115.233.198,2.584962500721156,6
66.249.82.217,0.0,1
66.249.82.220,1.0,2
66.249.82.221,1.0,2
69.162.124.232,1.0,2
123.20.163.66,2.75,8
