ent_ip_src,ent_tp_src,ent_tp_dst,ent_packet_type,total_packets,AtkNor
0.454062712155,0.509901691901,0.489304574636,0.505694320152,0.45864641375,0
0.45376644342,0.489809110327,0.485533595949,0.489641378643,0.458633362246,0
0.450766535673,0.546403848449,0.493973697717,0.525543785134,0.458367237479,0
0.452639311334,0.490211306502,0.485583359772,0.489853197065,0.458644995105,0
0.455431136713,0.52137631059,0.490272182874,0.509811920401,0.458496324894,0
0.45507995624,0.502624601929,0.493636390053,0.512285848754,0.45852384535,0
0.455481574797,0.561311985651,0.5012895573,0.53485448449,0.458593356906,0
0.453733888179,0.470642847053,0.482233418521,0.475603324804,0.458617189811,0
0.451809883143,0.620566203755,0.549559204812,0.614482433551,0.458291206187,0
0.451917238892,0.506939343014,0.487786265911,0.499231203058,0.458837369393,0
0.455938280359,0.61166480072,0.53092435769,0.594836026961,0.458518738442,0
0.458832116972,0.621752882941,0.529103465162,0.578559490434,0.458620027074,0
0.453290728284,0.46294488216,0.480725026256,0.468663094933,0.458646697479,0
0.452792424367,0.476689611725,0.483478215272,0.48089572971,0.458490083177,0
0.454242371853,0.529787033346,0.491855639549,0.513471104789,0.458619175894,0
0.453924383845,0.46011375848,0.479754046766,0.465076594847,0.458522143047,0
0.452029106199,0.519104449412,0.490089160684,0.509033190001,0.458455753963,0
0.454346802853,0.499240310998,0.486975739346,0.495780546556,0.45861577118,0
0.45456147148,0.515801383415,0.489281580349,0.505596453669,0.458608961763,0
0.454747367616,0.478124421403,0.483575803073,0.481310795168,0.45867819156,0
0.455685941884,0.539964814509,0.501056956904,0.528292184956,0.458664856188,0
0.453482751925,0.494807658958,0.489007959393,0.496890850682,0.458582575416,0
0.452654124193,0.50458600818,0.487783586169,0.499219794743,0.458589384774,0
0.457680780049,0.529909433927,0.503273060067,0.528210123076,0.458635632069,0
0.455061197157,0.497495643573,0.486914046221,0.494723649803,0.45861038039,0
0.455078736499,0.520022810463,0.493621104767,0.512222602633,0.458658330389,0
0.455588847432,0.52315096495,0.499162351238,0.522090445538,0.4585709428,0
0.455535082206,0.580609542183,0.508171602246,0.548182831182,0.458572077687,0
0.453842970918,0.522799408965,0.498921989421,0.521451047704,0.458583426585,0
0.45573744328,0.574755805096,0.506527976741,0.544652850193,0.45858910105,0
0.455050700183,0.512701560984,0.495830415029,0.513396686419,0.458670530807,0
0.455523165148,0.53418456976,0.500025595136,0.525819892353,0.458577752131,0
0.456805194851,0.551689235972,0.507882092683,0.538139302634,0.458643009004,0
0.455047046312,0.510503522629,0.493084992204,0.508744255447,0.45862286434,0
0.452612699682,0.503282714663,0.487594818191,0.498416158781,0.458591654563,0
0.456030320863,0.535509996307,0.505400679009,0.534847694615,0.458540868439,0
0.459719184573,0.570914092197,0.530953443465,0.577585397926,0.458687270996,0
0.473976685831,0.623932816159,0.669995915777,0.662258938925,0.45896846333,0
0.469106415327,0.62383404833,0.637290106024,0.655609246561,0.458971584683,0
0.467523555062,0.625540926261,0.675870895868,0.660431115984,0.458838788128,0
0.464077102684,0.630132137255,0.667037881687,0.660806364712,0.458901213132,0
0.460815978908,0.622669196853,0.645602697565,0.653432003563,0.45874600426,0
0.461164967184,0.612244816297,0.624840869288,0.643751585001,0.458864325474,0
0.462417022364,0.616460459374,0.640824362798,0.649709403116,0.459072037232,0
0.462955317758,0.629557462389,0.660034805705,0.659334453044,0.458768419672,0
0.459425300227,0.634182501252,0.654153118617,0.660158530134,0.458744585568,0
0.454819601475,0.587314689722,0.564248608905,0.607349238698,0.458730682428,0
0.461871666596,0.593290667076,0.53477716073,0.588507992602,0.458636199525,0
0.455161126676,0.530109513326,0.502353921229,0.531824407935,0.45866882842,0
0.456509813259,0.563887907246,0.52568636556,0.573960803418,0.458707416092,0
0.455115087517,0.621364033308,0.627217096914,0.659128554487,0.459216195287,0
0.453765691525,0.567805617562,0.539865005655,0.585058758726,0.458506254927,0
0.453705231512,0.574645375478,0.526543059894,0.570406930998,0.458648967311,0
0.450773555245,0.473354613367,0.482770155175,0.47788483498,0.458592505734,0
0.453776945166,0.530051926075,0.491222657957,0.513855016915,0.458557324184,0
0.453118496831,0.472227272149,0.482527605327,0.476853727917,0.458640739176,0
0.453245890559,0.528138945435,0.490930826658,0.5126138339,0.458579170743,0
0.458478107236,0.582155907548,0.551903131629,0.61012567428,0.458423127389,0
0.453515140264,0.518175289706,0.489507833021,0.506559384376,0.458656344279,0
0.453889803639,0.475482486144,0.483669768659,0.479622018088,0.458657762929,0
0.454776788172,0.507651485958,0.496485412559,0.513749142672,0.458544273069,0
0.455464278526,0.521824076295,0.490575422405,0.508776231155,0.458671665732,0
0.453690675308,0.470038404074,0.482098194288,0.475028655772,0.458650385957,0
0.447522874917,0.564895257643,0.496567136709,0.533878890389,0.458410360566,0
0.453134288864,0.471222270848,0.482334696929,0.476033767766,0.458640455448,0
0.453063275176,0.52266469599,0.490144971082,0.509270660405,0.458623431793,0
0.453163963331,0.473493895414,0.482830218412,0.478140194756,0.458544840507,0
0.453243980169,0.523347123923,0.490243617431,0.509690382744,0.458617473537,0
0.453959278327,0.469912880998,0.482045684908,0.474805518834,0.458717063088,0
0.44364494126,0.589189931767,0.503132290128,0.54861860489,0.458372060425,0
0.452604106677,0.467823419277,0.481578696263,0.472821443651,0.458896956841,0
0.451237627499,0.481535006236,0.484814539466,0.48504669139,0.458446958938,0
0.454022723333,0.530973085544,0.491374009048,0.514498649421,0.458543138192,0
0.453623847624,0.461396413398,0.480170094251,0.466841384813,0.458520440744,0
0.455180061002,0.594496029501,0.51003007945,0.564180535316,0.458535761502,0
0.448060297976,0.532555125196,0.510935599869,0.562983860183,0.458484125186,0
0.452598924167,0.509863079262,0.498359709297,0.524273000036,0.45868670353,0
0.453899742397,0.534471583004,0.492149924833,0.517797388582,0.458573212575,0
0.451642891708,0.472130718459,0.482993825945,0.477863942775,0.458542570753,0
0.453004264881,0.513508649965,0.489195601392,0.505230511331,0.458504552633,0
0.453568975266,0.489823391667,0.485475572867,0.489394408055,0.458691526991,0
0.45404017976,0.519356715367,0.48973491091,0.507525759873,0.458615487454,0
0.452771471729,0.4776656379,0.4837745645,0.481155525702,0.458655776819,0
0.453108868853,0.51712409822,0.489499616329,0.50652441529,0.458586547539,0
0.453208995759,0.482704150573,0.484347984022,0.484595752713,0.458682731274,0
0.453948516781,0.498728781249,0.486979334481,0.49579585212,0.458563849763,0
0.454668954799,0.52719466552,0.495210132197,0.518982531615,0.458610947841,0
0.454719563821,0.527503392481,0.497497058618,0.519383964832,0.458643292733,0
0.453763423607,0.559580235281,0.504992058958,0.539021721826,0.458578035853,0
0.456791564185,0.525895763089,0.498827392128,0.52100920661,0.458718481766,0
0.45621169877,0.567331978561,0.506339627095,0.543165643525,0.458571510243,0
0.456041260225,0.530133134386,0.500581274066,0.526211407346,0.458568673026,0
0.455078675479,0.552880512324,0.502332321149,0.533063654063,0.45867819156,0
0.453937196934,0.482321551723,0.485798842784,0.486484473424,0.458644427648,0
0.452978221687,0.540114600583,0.492631975793,0.519845942125,0.458497459754,0
0.452146286822,0.47483260607,0.483055561178,0.47909832501,0.458579454466,0
0.453483295792,0.516627407833,0.489737986175,0.506071851569,0.458619743347,0
0.45418855097,0.500291341221,0.490657681029,0.50168390676,0.45854058472,0
0.458962806503,0.580843406255,0.532271378765,0.577835773424,0.458659465309,0
0.453881697148,0.485586611462,0.484959121123,0.487196340621,0.458546542824,0
0.452894774482,0.533629955128,0.494475774351,0.518209050132,0.458556756743,0
0.452312710394,0.483812447443,0.484801132674,0.485775415032,0.458581440525,0
0.452808058279,0.512126580398,0.488708798768,0.503158443177,0.458658046659,0
0.453584948762,0.486969708523,0.485217532615,0.488296124572,0.458522710481,0
0.453918844654,0.519379283271,0.491636990311,0.508668520193,0.458656911739,0
0.453779655,0.483583898521,0.484557381355,0.485486741936,0.458610664115,0
0.451777617196,0.524570924782,0.490559157796,0.511032833631,0.458545407946,0
0.452972655105,0.468053814714,0.481762915925,0.473604047157,0.45850738979,0
0.452587211801,0.527454948715,0.490708058595,0.511666259463,0.45864386019,0
0.451603863237,0.474877800822,0.483820081296,0.480064677167,0.45851391526,0
0.45367525589,0.530954078954,0.491198937658,0.513754139626,0.458615487454,0
0.453372899262,0.468102641675,0.481708920491,0.473374651886,0.458646697479,0
0.451521844407,0.534559999141,0.491796142575,0.516293509727,0.458551082339,0
0.45230078505,0.468189763586,0.481759577446,0.473589863625,0.458569807913,0
0.452517866367,0.525355008419,0.490444201168,0.51054377751,0.458644711376,0
0.451547795425,0.470513328568,0.482556873545,0.475970162283,0.458505971211,0
0.452629925552,0.537224654934,0.492125503652,0.5176935887,0.45854938002,0
0.454774529067,0.467110172363,0.481501892742,0.472495199245,0.458646130021,0
0.453131032268,0.512370216031,0.489153863232,0.505052862975,0.458460577052,0
0.451499788728,0.506291578497,0.488102677654,0.500578226248,0.458545975385,0
0.452494642491,0.499060027751,0.486966999003,0.495743336319,0.458603570985,0
0.45290464914,0.514639743137,0.48951347615,0.506583400689,0.458445256679,0
0.453120473219,0.479537728752,0.483932168926,0.482826678539,0.458545975385,0
0.453200299995,0.517227491427,0.489438400036,0.506263884606,0.458625701608,0
0.451447282378,0.48203252885,0.48439519567,0.484796632762,0.458519022159,0
0.452223311316,0.538967690788,0.492567984219,0.519574039921,0.458475330078,0
0.453510952338,0.478719829258,0.483768485269,0.48213038059,0.458566403254,0
0.451538473915,0.478264544306,0.483808089353,0.482298848474,0.458455470252,0
0.454439263489,0.544636778428,0.497254317616,0.525156109288,0.45862201316,0
0.454908579899,0.518023738511,0.497720884184,0.518255031117,0.458606975685,0
0.452653890159,0.59025773294,0.509778512676,0.553539528416,0.458528101113,0
0.451986010438,0.474491442819,0.483013051783,0.478917570464,0.458551933499,0
0.454437200244,0.521956376628,0.490007686344,0.508686511651,0.458648399853,0
0.453336175117,0.473057506381,0.482680140729,0.477502154895,0.458648683582,0
0.453386396332,0.525211849539,0.490475767174,0.510678070183,0.458619459621,0
0.453546905945,0.470721219296,0.482224412463,0.475565049641,0.458667409765,0
0.450742709307,0.536642436805,0.492128066846,0.517704483388,0.458523561633,0
0.45404849137,0.470328373833,0.482192020845,0.475427389325,0.458578035853,0
0.453380421665,0.520024330453,0.489744410045,0.507566183778,0.458657479199,0
0.454206084363,0.470166307523,0.482126855539,0.475150454348,0.458643009004,0
0.454349548671,0.52022666751,0.489773856291,0.507691492483,0.45865549309,0
0.453738490762,0.471739461231,0.482448146836,0.476515975695,0.458615203728,0
0.449354140311,0.547077175125,0.493513951102,0.523592115046,0.458483557759,0
0.453966521726,0.472243297347,0.4825583006,0.476984208226,0.458592789458,0
0.453701130742,0.522598348422,0.490100345254,0.509080780192,0.458642441547,0
0.453008227154,0.471660757015,0.482430907307,0.476442698387,0.458618892168,0
0.455488018027,0.524322710112,0.490313848744,0.509989193995,0.458644995105,0
0.453828685944,0.471600977946,0.482417807256,0.476387016655,0.458621729433,0
0.450641987093,0.532174474729,0.491656883466,0.515701446784,0.458496608609,0
0.451647216071,0.483277589036,0.484524006961,0.48534472855,0.458593073182,0
0.453291456954,0.504998744461,0.487731182075,0.498996697362,0.458661451421,0
0.452343027887,0.483085413493,0.484419199872,0.484898769274,0.458672516926,0
0.45376122032,0.508524958863,0.48832456927,0.501522831687,0.458594775526,0
0.453314420591,0.48508477231,0.484747065294,0.486293910202,0.458670530807,0
0.444913390087,0.54340586097,0.493479828094,0.523447228204,0.458389650059,0
0.451732233812,0.485903394332,0.484918498379,0.487023460543,0.458629106334,0
0.453980968586,0.507566416031,0.488115821224,0.50063417992,0.458641590361,0
0.452941036997,0.487610622436,0.48520670333,0.488250034108,0.458615487454,0
0.45439231789,0.509553205708,0.48848546482,0.502207754665,0.458583994031,0
0.453574365846,0.480062696607,0.48398078911,0.483033515279,0.458590519668,0
0.448890893737,0.483201147849,0.485008257837,0.487405456951,0.45831106492,0
0.450778545722,0.577504501928,0.49739894676,0.540054618723,0.458395324156,0
0.453712214403,0.46815762958,0.481696031055,0.473319893538,0.458714793204,0
0.454622040156,0.533354441154,0.491588727262,0.515411661118,0.458574347463,0
0.452374253368,0.470926079336,0.482327283226,0.476002257808,0.458550514899,0
0.454589162274,0.509715134514,0.488449948365,0.50205656469,0.458616906084,0
0.442773983225,0.49976826972,0.48738497731,0.497522801907,0.458439015068,0
0.446097450828,0.471214623953,0.482308220871,0.475921239111,0.458692945657,0
0.453261307085,0.512958588131,0.488704448903,0.503139927039,0.458736924646,0
0.453596525425,0.472833046798,0.482632375378,0.477299097929,0.458658897849,0
0.453030150174,0.532300912061,0.491520244506,0.51512047525,0.458550231179,0
0.454226080424,0.473487162877,0.482798561694,0.478005604562,0.458587398709,0
0.451071258909,0.525211849539,0.490475767174,0.510678070183,0.458619459621,0
0.451377081311,0.473748682233,0.482826802342,0.478125671029,0.458619459621,0
0.453744613695,0.517459871274,0.489353638238,0.505903138691,0.458694080591,0
0.456683016948,0.46011375848,0.479754046766,0.465076594847,0.458637334437,0
0.453353801867,0.499982051163,0.487119795098,0.496393836265,0.458591370839,0
0.453764051575,0.500436284537,0.487111805396,0.496359821585,0.458642441547,0
0.454019679745,0.472294057408,0.482542022728,0.476915013477,0.458637618165,0
0.452685233842,0.534337321078,0.491765080369,0.5161614525,0.458552500939,0
0.453346106782,0.473831169664,0.482872178561,0.47831859451,0.458574631185,0
0.453353337778,0.51972548407,0.489668053776,0.507241243342,0.458679893952,0
0.452517915899,0.473283919137,0.48272825316,0.477706693502,0.458638753078,0
0.451221016324,0.475783689898,0.483287202706,0.480083366536,0.458513347827,0
0.45339491205,0.523729308154,0.490245878278,0.509700002044,0.458641306633,0
0.454533213673,0.46725883328,0.481569325515,0.472781637731,0.45855448698,0
0.453798484346,0.541106297109,0.492597281306,0.519698525738,0.458547677702,0
0.454164381614,0.465949209852,0.481247885441,0.471416374584,0.458662018882,0
0.453014919942,0.476448261859,0.483363441974,0.480407596934,0.458564700926,0
0.455606184208,0.530003428834,0.491156809997,0.513574976649,0.45858200797,0
0.454101759815,0.47246515887,0.482553939789,0.476965671015,0.458676489168,0
0.453179129095,0.528769496235,0.491859290054,0.516561965763,0.458630524971,0
0.453649632167,0.473943004669,0.482867923366,0.478300502717,0.458611799018,0
0.454104486001,0.515539685935,0.489087033106,0.504768412779,0.45870542995,0
0.453865085566,0.471956176137,0.482469017736,0.476604689407,0.458653790711,0
0.452222788675,0.529749785924,0.491159756308,0.513587507023,0.45856753814,0
0.45364210912,0.462161077816,0.480363665638,0.467662721526,0.458632227336,0
0.452114196903,0.477595244128,0.483668235724,0.481703953364,0.458469372116,0
0.452512435473,0.524876797383,0.490427797217,0.510473988715,0.458622296886,0
0.453524065628,0.47262847924,0.482588783462,0.477113788171,0.458668544689,0
0.453430856957,0.522645677288,0.490124515275,0.509183622586,0.458632794791,0
0.45324683384,0.632587571355,0.449932373831,0.592093063387,0.458639732385,0
0.453915715573,0.548272478053,0.489489823102,0.553911989357,0.458643572325,0
0.464673702716,0.531620781239,0.415038469024,0.641893255326,0.458576594355,0
0.452384710642,0.539041851397,0.514339940947,0.508259896082,0.458744176819,0
0.459222759562,0.521469338517,0.559099962463,0.640252787607,0.458644755246,0
0.454969616007,0.498816836917,0.558130690537,0.451215864187,0.458802964769,0
0.449295224835,0.484931443152,0.464808127734,0.450204977443,0.45853984612,0
0.451024372652,0.514372377757,0.572185890106,0.529782355152,0.458703975736,0
0.455553719113,0.593543380356,0.503332150266,0.584769282854,0.458893218922,0
0.455160379142,0.529894253954,0.522281364137,0.502812543284,0.45865818567,0
0.453670231062,0.544901311208,0.548127962659,0.538463607113,0.458583369187,0
0.453496379437,0.489601564552,0.466598889501,0.5868223051,0.45849062539,0
0.449332474162,0.560025921083,0.490817610697,0.489937570295,0.458746862966,0
0.450334631337,0.542999281638,0.61175987641,0.524837738182,0.45851374149,0
0.456639848116,0.609992160212,0.455230185594,0.438010517228,0.45867091626,0
0.455615308922,0.398045095236,0.573130411537,0.654435670186,0.458545512007,0
0.452628363823,0.539609183054,0.410240138047,0.553672645779,0.458932912464,0
0.455447580207,0.561565770629,0.448147618925,0.543283798631,0.458562797031,0
0.456089270719,0.593188696123,0.521669498044,0.478471136365,0.458633098406,0
0.450836909283,0.612951168425,0.552040083737,0.508725900576,0.458629526307,0
0.451840107134,0.528805323639,0.53397503097,0.485215628084,0.458301802622,0
0.463547749949,0.430328958185,0.589145626394,0.558048149123,0.458800800037,0
0.447901189126,0.49711168614,0.432461756411,0.478521999628,0.458901076809,0
0.448967556992,0.576953579389,0.484853305078,0.487784122559,0.458671055776,0
0.456949963304,0.428723899413,0.446125431659,0.524605228865,0.458538399988,0
0.456340625443,0.5083375532,0.511360741666,0.491697009519,0.458565253866,0
0.449325684451,0.483461693555,0.573628192722,0.534810434007,0.4586792111,0
0.455805416762,0.537127567651,0.516250578754,0.417995570653,0.458683773925,0
0.45883047898,0.441646315352,0.509856013674,0.407583459736,0.458471464876,0
0.455121466627,0.510620382256,0.575623899767,0.612415973779,0.458946537765,0
0.453449982296,0.500869683753,0.570618427142,0.531181034224,0.458782599467,0
0.457422644712,0.571462852025,0.577438526032,0.544519879868,0.458661841734,0
0.454084656285,0.474545149703,0.484478132607,0.422005155584,0.458494228998,0
0.459103293396,0.673048539261,0.566208462048,0.576933588421,0.458589579583,0
0.455303482947,0.476029916225,0.51848170903,0.546323956155,0.458710259235,0
0.454802982669,0.476373327601,0.393147586784,0.46606250309,0.458723118748,0
0.458327444431,0.513281287252,0.588247423165,0.429784379279,0.458733033451,0
0.445829635737,0.436676226829,0.504826129522,0.54388635048,0.458405339594,0
0.462254885743,0.518138797021,0.554993411892,0.615166551447,0.458553954903,0
0.452490305798,0.688070079033,0.62062329156,0.532524070465,0.458624214782,0
0.449206638974,0.593850355237,0.593313087779,0.494066184675,0.458430487952,0
0.447814540007,0.490778051582,0.456533049378,0.574412856111,0.458533979061,0
0.452744271839,0.580853618173,0.577518252123,0.451224675443,0.458852018195,0
0.458574077243,0.601599442433,0.558968623361,0.557435187525,0.458484830356,0
0.456143940321,0.536872566603,0.581702415259,0.52888686426,0.45874493081,0
0.447063440866,0.541170082766,0.47541173741,0.5152821779,0.458702352878,0
0.45325671799,0.542115055762,0.512333962397,0.477354946927,0.458781803243,0
0.452283346439,0.564425282603,0.543846214011,0.508964379408,0.459010623371,0
0.459779839488,0.504797117288,0.465059121369,0.574864837439,0.45879175765,0
0.458907205267,0.498845409732,0.523160526556,0.530251190521,0.458569917796,0
0.453119293337,0.608879305339,0.453621604585,0.497841965134,0.458770062857,0
0.462305715253,0.550294267294,0.599028696749,0.529536195443,0.458525781305,0
0.449380682555,0.483220951343,0.46295775263,0.441086805192,0.458750067876,0
0.456297559691,0.474964184369,0.50461584061,0.672246902356,0.458645163387,0
0.454585775895,0.482300646967,0.520039133663,0.439829992284,0.458693667226,0
0.456449660681,0.49260669856,0.483259449433,0.479720455116,0.458500296066,0
0.450418481248,0.558419059723,0.491326364131,0.450630155994,0.458815215198,0
0.448386699877,0.540138599722,0.462941740376,0.5216236256,0.458871828703,0
0.455654762092,0.514388910031,0.568712524602,0.464184585717,0.458434047718,0
0.449951093296,0.505625917955,0.422287473553,0.512663282034,0.45866559919,0
0.460297838826,0.504434667557,0.521210589612,0.556510328686,0.458625287929,0
0.455407038454,0.50282558006,0.423778418641,0.53302101517,0.458750745653,0
0.453359586291,0.620205332579,0.526494481825,0.55288336272,0.458692952087,0
0.458482652849,0.501516338942,0.607988805631,0.471340277816,0.458470087868,0
0.459932620441,0.470153218748,0.568043363178,0.527302383235,0.458599073693,0
0.453501606597,0.520358909539,0.559363415691,0.489298533918,0.458401832284,0
0.449711925201,0.447711797733,0.422393603065,0.425092832899,0.458799363509,0
0.448434827753,0.37258468221,0.541929351102,0.531213271077,0.458424696401,0
0.460098943493,0.558348721025,0.522358391655,0.513439147735,0.458679217939,0
0.45333538977,0.521709851455,0.517939783979,0.549003182434,0.458645176443,0
0.455647920631,0.509265318779,0.484146869543,0.523568924668,0.458701728025,0
0.448220441209,0.492281333336,0.591587612029,0.544090386203,0.458729690228,0
0.457050653279,0.522282384869,0.426285966306,0.43212900537,0.45861249077,0
0.456881172094,0.564760643364,0.556538829659,0.609559025826,0.458481368965,0
0.452313057315,0.511446869418,0.55267184916,0.499972103137,0.458701716745,0
0.446888230262,0.597614372873,0.494248300735,0.58297794738,0.458438950767,0
0.459041725841,0.471951259554,0.530990790913,0.566373314677,0.458379848246,0
0.456456497545,0.545533362281,0.585972120894,0.578388264704,0.458565566261,0
0.460699965677,0.513952351185,0.574481936992,0.481573505582,0.45857692704,0
0.454743487091,0.518520008636,0.405170309268,0.453440857296,0.458657514707,0
0.452364923146,0.426218673135,0.511145404261,0.558597997571,0.458657426538,0
0.45610379307,0.522610088396,0.45072933219,0.6371581006,0.458572528911,0
0.450478436486,0.575205844894,0.544605957053,0.546724844738,0.458619688057,0
0.45602573525,0.541188750346,0.639272197333,0.578084818185,0.458712427183,0
0.453711676152,0.555892076188,0.485325242296,0.50067496422,0.458533563078,0
0.4488259633,0.455602431529,0.519357511048,0.390436621279,0.458659995549,0
0.453489543326,0.569048928992,0.593095893615,0.542133255909,0.458608899406,0
